variables,units,values,description
towerse.G_full,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
towerse.rho_full,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.]",
towerse.sigma_y_full,N/m**2,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
towerse.post.tower_Fz,N,"[   991857.19812747    991857.19812747    991857.19812747
 -20759791.56420429 -20649585.20885679 -20539378.8535093
 -20429172.49816179 -20318966.14281429 -20208759.78746679
 -20208716.45433758 -20208673.12110088 -20208629.78803001
 -19995754.65591436 -19782879.52381069 -19570004.39170696
 -19569962.57694623 -19569920.76212068 -19569878.94718843
 -19364690.3666005  -19159501.78596533 -18954313.2053301
 -18954272.94523492 -18954232.68467364 -18954192.42472869
 -18756859.9292687  -18559527.43397333 -18362194.93867793
 -18362156.26151308 -18362117.58421243 -18362078.9071108
 -18172716.70604557 -17983354.50485472 -17793992.30366399
 -17793955.21719061 -17793918.13066951 -17793881.04424324
 -17612452.67375989 -17431024.30348695 -17249595.9332139
 -17249560.43022016 -17249524.92681797 -17249489.42395927
 -17075958.42123285 -16902427.41869095 -16728896.41614911
 -16728862.2132508  -16728828.01050159 -16728793.8071434
 -16560364.02846975 -16391934.24968934 -16223504.47090913
 -16223471.2484487  -16223438.02561491 -16223404.80294726
 -16059676.4614464  -15895948.11989953 -15732219.77835242
 -14751265.46108095 -14750944.14383646 -14750622.82644509
 -14341293.0729607  -13931963.31950544 -13522633.56605023
 -13522330.53540767 -13522027.50474754 -13521724.47405439
 -13144253.2991834  -12767717.76806876 -12392117.92217405
 -12391839.70214741 -12391561.48212254 -12391283.26204089
 -12046432.79417655 -11707240.95156259 -11373707.7135204
 -11373459.08959014 -11373210.46550793 -11372961.84147646
 -11061147.24030134 -10756143.40329653 -10457950.33047698
 -10457728.60807979 -10457506.88569929 -10457285.16340931
 -10179671.11131253  -9909320.67601993  -9646233.85748449
  -9646039.32998772  -9645844.80252834  -9645650.27506896
  -9403564.7693292   -9169160.13411319  -8942436.34874462
  -8942270.31254854  -8942104.27645282  -8941938.24028932
  -8735731.46298896  -8534064.49019157  -8336937.3426583
  -8336796.13487643  -8336654.92722364  -8336513.71928263
  -8165188.84339831  -7995204.64278805  -7826561.08648736
  -7826440.31989646  -7826319.55325464  -7826198.78666213
  -7681061.32039336  -7537195.11508438  -7394600.17073491
  -7394482.59325814  -7394365.01573042  -7394247.4382027
  -7238759.30452486  -7083842.12472449  -6929495.8889513 ]",
towerse.post.tower_Vx,N,"[     -0.              -0.           -9212.53583022 4016654.60172215
 4015140.03632277 4013614.59343712 4012072.77256942 4010508.97739913
 4008917.48221204 4008874.3471088  4008873.70351055 4008873.05979098
 4005669.86765125 4002207.15909332 3998505.68428264 3998345.41392457
 3998344.64337186 3998343.87332351 3994496.99981021 3990130.82868673
 3985322.53007063 3985086.08780927 3985085.07436323 3985084.06172436
 3979971.77645958 3974001.80688943 3967280.9276379  3966974.0302167
 3966972.60492305 3966971.17669248 3959650.21230992 3950974.69108281
 3941032.80340562 3940661.12643269 3940659.00148282 3940656.87942838
 3929551.5844717  3916268.29502481 3900778.11699708 3900348.57417074
 3900348.54674111 3900348.52216587 3900233.71330106 3899219.30604396
 3898063.70122679 3897582.96792424 3897582.72083059 3897582.47356022
 3896792.75577911 3895457.00759802 3894053.99358419 3893518.57086216
 3893518.28360871 3893517.99542333 3892576.38972432 3891062.55266677
 3889501.46224717 3888912.90762638 3888909.69665898 3888906.48597144
 3886167.75200126 3881761.60944629 3877141.75109139 3875297.415758
 3875293.68260801 3875289.94763489 3872180.48730464 3867216.08048412
 3862110.17835977 3860044.41316804 3860040.34316474 3860036.27365932
 3856735.77432712 3851476.85335649 3846193.62516347 3844022.01305483
 3844017.88166251 3844013.74843522 3840790.7245397  3835520.2559616
 3830280.11316034 3828015.34530076 3828011.28259425 3828007.21823573
 3824966.9648721  3819828.35347803 3814755.8539384  3812445.752325
 3812441.84392164 3812437.92988693 3809629.24080904 3804726.38409177
 3799921.82795385 3797632.29668109 3797628.62037886 3797624.94221481
 3795046.8527101  3790392.42544376 3785786.3791654  3783518.94505637
 3783515.39140291 3783511.83788177 3780937.82352345 3776367.43516254
 3771781.00207201 3769621.98051592 3769618.41731951 3769614.84593008
 3766885.4693779  3762277.28961099 3757660.83175459 3755702.19214519
 3755698.63024271 3755695.06251971 3753427.78238881 3748994.04575299
 3744535.26989082]",
towerse.post.tower_Vy,N,"[   -0.            -0.            -0.         19509.59862908
 19509.64958433 19509.70036446 19509.7509693  19509.80139869
 19509.85165247 19509.56033253 19509.56033229 19509.56033213
 19510.27243084 19510.47118104 19510.66852187 19509.5604448
 19509.5604434  19509.5604462  19510.82190811 19511.01634832
 19511.2093723  19509.56055189 19509.56055453 19509.5605506
 19511.33524222 19511.52535248 19511.71404004 19509.56065311
 19509.56063919 19509.56064471 19511.81166069 19511.99742269
 19512.18175584 19509.56075353 19509.56076867 19509.56079224
 19512.25220164 19512.43359951 19512.61356268 19509.5608742
 19509.56085698 19509.56086142 19512.65649053 19512.83350918
 19513.00908755 19509.56092843 19509.56094207 19509.56097138
 19513.08015923 19513.25280755 19513.42401014 19509.56100692
 19509.56102456 19509.56101377 19513.4843244  19513.65259083
 19513.81940642 19509.56873064 19509.56873275 19509.56873115
 19520.97463841 19522.06533547 19523.13049401 19509.57065469
 19509.57064882 19509.57065487 19523.08180522 19524.06547192
 19525.02575809 19509.57204612 19509.57205216 19509.57203416
 19524.7101003  19525.43596944 19526.15072576 19509.57295323
 19509.57295052 19509.57296321 19526.03890465 19526.67492835
 19527.30247243 19509.57377714 19509.57374856 19509.57372502
 19527.08488473 19527.66832733 19528.24415674 19509.57435037
 19509.57434341 19509.57433209 19527.81557511 19528.34675223
 19528.8717939  19509.57469058 19509.5747042  19509.57472396
 19528.26226756 19529.03053122 19529.77371861 19509.57507786
 19509.57507066 19509.57510018 19528.2463619  19529.25049933
 19530.20615545 19509.57539247 19509.57540018 19509.57541462
 19528.33901544 19529.20198704 19530.01297243 19509.57750179
 19509.57748252 19509.57749148 19532.79630182 19533.51818985
 19534.18786328]",
towerse.post.tower_Mxx,N*m,"[      -0.               -0.               -0.         -4742486.07671822
 -4726200.05004599 -4709898.31437569 -4693581.09342184 -4677248.61007373
 -4660901.08639355 -4660894.54101562 -4660887.99911499 -4660881.45722961
 -4628146.72405652 -4595352.11913855 -4562499.4315899  -4562492.8271637
 -4562486.25003052 -4562479.6729126  -4529569.2342362  -4496601.81760424
 -4463579.18704215 -4463572.54962158 -4463565.93887329 -4463559.32818604
 -4430481.72008024 -4397349.77832835 -4364165.24272323 -4364158.57403564
 -4364151.93139648 -4364145.28878784 -4330908.30252416 -4297619.38132709
 -4264280.24168023 -4264273.54309082 -4264266.86993408 -4264260.19677734
 -4230870.91094751 -4197431.88435707 -4163944.81101571 -4163938.08361816
 -4163931.38140869 -4163924.67883301 -4130389.55391075 -4096806.67070349
 -4063177.70148414 -4063170.94677734 -4063164.21618652 -4063157.48577881
 -4029482.96376725 -3995763.57568954 -3962000.9654801  -3961994.18505859
 -3961987.42816162 -3961980.67132568 -3928175.4223007  -3894328.22237976
 -3860440.68620244 -3860373.02279663 -3860305.3822937  -3860237.74167633
 -3772199.62355188 -3683929.01634154 -3595452.74567372 -3595384.22934723
 -3595316.09251404 -3595247.95558167 -3506577.30190687 -3417715.86532307
 -3328686.74575783 -3328617.84745026 -3328549.30506897 -3328480.76260376
 -3239290.47420286 -3149931.32655272 -3060411.89067969 -3060342.61784363
 -3060273.70172882 -3060204.78552246 -2970523.79279481 -2880672.36057943
 -2790653.73145396 -2790584.06105804 -2790514.76082611 -2790445.46045685
 -2700252.72973982 -2609871.63006669 -2519300.82699122 -2519230.70398712
 -2519160.97229004 -2519091.24047089 -2428316.23016834 -2337313.16366131
 -2246073.31083181 -2246002.62387848 -2245932.35972595 -2245862.09540558
 -2154362.9077145  -2062582.59744925 -1970527.94740815 -1970456.61728668
 -1970385.71746826 -1970314.81745148 -1877964.74981056 -1785297.53613119
 -1692344.72714164 -1692272.74320984 -1692201.15383911 -1692129.56428528
 -1598884.44225347 -1505326.49637105 -1411487.9764221  -1411415.36172485
 -1411343.09534454 -1411270.82881165 -1321670.76100734 -1231950.90260585
 -1142141.69204006]",
towerse.post.tower_Myy,N*m,"[ 0.00000000e+00  0.00000000e+00  1.79586311e+04  6.80433393e+08
  6.77082540e+08  6.73730711e+08  6.70377952e+08  6.67024315e+08
  6.63669855e+08  6.63668512e+08  6.63667171e+08  6.63665829e+08
  6.56955731e+08  6.50242800e+08  6.43527669e+08  6.43526322e+08
  6.43524979e+08  6.43523635e+08  6.36806810e+08  6.30088995e+08
  6.23371138e+08  6.23369791e+08  6.23368447e+08  6.23367103e+08
  6.16650058e+08  6.09934923e+08  6.03223118e+08  6.03221772e+08
  6.03220430e+08  6.03219088e+08  5.96512012e+08  5.89811405e+08
  5.83119465e+08  5.83118124e+08  5.83116786e+08  5.83115449e+08
  5.76434515e+08  5.69767458e+08  5.63117886e+08  5.63116554e+08
  5.63115226e+08  5.63113898e+08  5.56471466e+08  5.49824064e+08
  5.43172392e+08  5.43171057e+08  5.43169727e+08  5.43168396e+08
  5.36512736e+08  5.29853373e+08  5.23190676e+08  5.23189340e+08
  5.23188007e+08  5.23186674e+08  5.16520842e+08  5.09852099e+08
  5.03180772e+08  5.03167447e+08  5.03154125e+08  5.03140803e+08
  4.85822377e+08  4.68494020e+08  4.51160668e+08  4.51147282e+08
  4.51133944e+08  4.51120606e+08  4.33785002e+08  4.16448818e+08
  3.99116079e+08  3.99102702e+08  3.99089369e+08  3.99076035e+08
  3.81748550e+08  3.64426140e+08  3.47110544e+08  3.47097183e+08
  3.47083864e+08  3.47070544e+08  3.29762300e+08  3.12460937e+08
  2.95167433e+08  2.95154091e+08  2.95140789e+08  2.95127487e+08
  2.77841711e+08  2.60562671e+08  2.43290907e+08  2.43277583e+08
  2.43264298e+08  2.43251013e+08  2.25985788e+08  2.08725447e+08
  1.91470099e+08  1.91456789e+08  1.91443515e+08  1.91430241e+08
  1.74178936e+08  1.56931106e+08  1.39689052e+08  1.39675757e+08
  1.39662494e+08  1.39649231e+08  1.22413162e+08  1.05183634e+08
  8.79655382e+07  8.79522740e+07  8.79390318e+07  8.79257896e+07
  7.07215001e+07  5.35327824e+07  3.63648846e+07  3.63516739e+07
  3.63384739e+07  3.63252740e+07  1.99948317e+07  3.69573819e+06
 -1.25680508e+07]",
towerse.post.tower_Mzz,N*m,"[      0.               0.               0.         9971790.59596406
 9971782.57944957 9971774.56294798 9971766.54645928 9971758.52998347
 9971750.51352052 9971767.91996611 9971767.91673081 9971767.91351246
 9971794.23315184 9971778.20333149 9971762.17356268 9971773.23570377
 9971773.23253158 9971773.22932669 9971801.33823598 9971785.30839317
 9971769.27860186 9971782.14607542 9971782.14298848 9971782.13977553
 9971812.19010473 9971796.16022657 9971780.13039997 9971794.84153838
 9971794.83820094 9971794.83475722 9971826.87270197 9971810.84277659
 9971794.81290271 9971811.0099789  9971811.00681605 9971811.00359018
 9971844.64332211 9971828.61333997 9971812.58340925 9971830.45844157
 9971830.45521551 9971830.45187821 9971865.90388067 9971849.87383025
 9971833.84383139 9971840.86495342 9971840.8614963  9971840.85830673
 9971864.60752353 9971848.57747695 9971832.54748188 9971838.37075667
 9971838.36747678 9971838.36450724 9971860.84487013 9971844.81483498
 9971828.78485132 9971744.63592186 9971744.60388383 9971744.57179488
 9971773.53023431 9971731.87670977 9971690.22353322 9971703.42891873
 9971703.39686808 9971703.36481967 9971764.60946472 9971726.5601716
 9971688.42566246 9971700.7377848  9971700.70567184 9971700.67359329
 9971769.21060793 9971751.83130183 9971734.56888159 9971739.40570746
 9971739.37363617 9971739.34159273 9971791.75102266 9971783.09217926
 9971774.98935333 9971784.94753338 9971784.91545232 9971784.88334954
 9971841.52574033 9971840.90869132 9971841.40753011 9971862.58524604
 9971862.55322038 9971862.52112983 9971932.14752724 9971943.51200743
 9971957.05765881 9971999.52205217 9971999.49000795 9971999.45789546
 9972078.77362055 9972076.84389492 9972075.78455745 9972165.69332651
 9972165.66122677 9972165.62914396 9972299.35487969 9972273.35566696
 9972247.27417091 9972350.63959726 9972350.60748932 9972350.57540901
 9972518.62996301 9972496.45221305 9972474.25038519 9972289.19233145
 9972289.1602878  9972289.12824416 9972159.72611282 9972126.84804894
 9972093.87351775]",
towerse.post.qdyn,N/m**2,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 3.11498549e+05
 3.03131121e+05 2.94781336e+05 2.86449246e+05 2.78134940e+05
 2.69838539e+05 2.61560204e+05 2.61556897e+05 2.61553589e+05
 2.61550281e+05 2.45051962e+05 2.28628699e+05 2.12283107e+05
 2.12279845e+05 2.12276583e+05 2.12273321e+05 1.96008701e+05
 1.79828930e+05 1.63738649e+05 1.63735440e+05 1.63732230e+05
 1.63729021e+05 1.47733697e+05 1.31839512e+05 1.16053604e+05
 1.16050457e+05 1.16047311e+05 1.16044164e+05 1.00374726e+05
 8.48308930e+04 6.94230604e+04 6.94199926e+04 6.94169247e+04
 6.94138569e+04 5.41538334e+04 3.90547217e+04 2.41313517e+04
 1.05175947e+01 1.24212022e+01 1.36906962e+01 8.12289645e+01
 9.59239059e+01 1.05725156e+02 1.05726847e+02 1.05728539e+02
 1.05730230e+02 1.13285429e+02 1.19516042e+02 1.24860633e+02
 1.24861632e+02 1.24862631e+02 1.24863630e+02 1.29568287e+02
 1.33786852e+02 1.37621864e+02 1.37629203e+02 1.37636541e+02
 1.37643878e+02 1.46276677e+02 1.53544093e+02 1.59861344e+02
 1.59865911e+02 1.59870478e+02 1.59875045e+02 1.65486716e+02
 1.70553310e+02 1.75183685e+02 1.75187103e+02 1.75190521e+02
 1.75193939e+02 1.79465551e+02 1.83437504e+02 1.87154397e+02
 1.87157170e+02 1.87159942e+02 1.87162715e+02 1.90659072e+02
 1.93963432e+02 1.97098575e+02 1.97100929e+02 1.97103282e+02
 1.97105635e+02 2.00090043e+02 2.02939800e+02 2.05668192e+02
 2.05670248e+02 2.05672305e+02 2.05674361e+02 2.08292482e+02
 2.10810357e+02 2.13236448e+02 2.13238283e+02 2.13240117e+02
 2.13241951e+02 2.15583468e+02 2.17847114e+02 2.20038634e+02
 2.20040295e+02 2.20041955e+02 2.20043616e+02 2.22167971e+02
 2.24229882e+02 2.26233442e+02 2.26234963e+02 2.26236484e+02
 2.26238005e+02 2.28186780e+02 2.30084233e+02 2.31933390e+02
 2.31934796e+02 2.31936202e+02 2.31937607e+02 2.33656862e+02
 2.35336965e+02 2.36979923e+02]",
towerse.life,,[0.],
tcons.rated_Omega,rpm,[7.49924093],rotor rotation speed at rated
tcons.tower_freq,Hz,[0.48213475],
tcons.blade_number,Unavailable,3,
tcons.tip_deflection,m,[25.52425166],
tcons.Rtip,m,[120.97],
tcons.ref_axis_blade,m,"[[ 0.00000000e+00  0.00000000e+00  0.00000000e+00]
 [ 3.47038875e-02  0.00000000e+00  4.03448276e+00]
 [ 8.35457789e-02  0.00000000e+00  8.06896552e+00]
 [ 1.39221829e-01  0.00000000e+00  1.21034483e+01]
 [ 1.91620281e-01  0.00000000e+00  1.61379310e+01]
 [ 2.32058151e-01  0.00000000e+00  2.01724138e+01]
 [ 2.49748715e-01  0.00000000e+00  2.42068966e+01]
 [ 2.49576780e-01  0.00000000e+00  2.82413793e+01]
 [ 2.46161255e-01  0.00000000e+00  3.22758621e+01]
 [ 2.40468154e-01  0.00000000e+00  3.63103448e+01]
 [ 2.32897670e-01  0.00000000e+00  4.03448276e+01]
 [ 2.17967148e-01  0.00000000e+00  4.43793103e+01]
 [ 1.78171719e-01  0.00000000e+00  4.84137931e+01]
 [ 1.00328504e-01  0.00000000e+00  5.24482759e+01]
 [ 3.33661701e-04  0.00000000e+00  5.64827586e+01]
 [-1.11956965e-01  0.00000000e+00  6.05172414e+01]
 [-2.43745733e-01  0.00000000e+00  6.45517241e+01]
 [-4.15231916e-01  0.00000000e+00  6.85862069e+01]
 [-6.20301885e-01  0.00000000e+00  7.26206897e+01]
 [-8.46162280e-01  0.00000000e+00  7.66551724e+01]
 [-1.08028322e+00  0.00000000e+00  8.06896552e+01]
 [-1.32984337e+00  0.00000000e+00  8.47241379e+01]
 [-1.60241994e+00  0.00000000e+00  8.87586207e+01]
 [-1.89518421e+00  0.00000000e+00  9.27931034e+01]
 [-2.20216882e+00  0.00000000e+00  9.68275862e+01]
 [-2.52321796e+00  0.00000000e+00  1.00862069e+02]
 [-2.86378033e+00  0.00000000e+00  1.04896552e+02]
 [-3.22419386e+00  0.00000000e+00  1.08931034e+02]
 [-3.60472885e+00  0.00000000e+00  1.12965517e+02]
 [-4.00000000e+00  0.00000000e+00  1.17000000e+02]]",
tcons.precone,deg,[4.],
tcons.tilt,deg,[6.],
tcons.overhang,m,[12.0313],
tcons.ref_axis_tower,m,"[[  0.      0.     15.   ]
 [  0.      0.     15.01 ]
 [  0.      0.     28.   ]
 [  0.      0.     28.01 ]
 [  0.      0.     41.   ]
 [  0.      0.     41.01 ]
 [  0.      0.     54.   ]
 [  0.      0.     54.01 ]
 [  0.      0.     67.   ]
 [  0.      0.     67.01 ]
 [  0.      0.     80.   ]
 [  0.      0.     80.01 ]
 [  0.      0.     93.   ]
 [  0.      0.     93.01 ]
 [  0.      0.    106.   ]
 [  0.      0.    106.01 ]
 [  0.      0.    119.   ]
 [  0.      0.    119.01 ]
 [  0.      0.    132.   ]
 [  0.      0.    132.01 ]
 [  0.      0.    144.386]]",
tcons.d_full,m,"[10.    10.    10.    10.     9.926  9.926  9.443  9.443  8.833  8.833
  8.151  8.151  7.39   7.39   6.909  6.909  6.748  6.748  6.572  6.572
  6.5  ]",
tcons.max_allowable_td_ratio,,[1.4175],
tcons.rotor_orientation,Unavailable,upwind,
tcc.blade_mass,kg,[69911.65429173],
tcc.blade_mass_cost_coeff,USD/kg,[14.6],
tcc.blade_cost_external,USD,[616757.37968873],
tcc.hub_mass,kg,[21765.58894291],
tcc.hub_mass_cost_coeff,USD/kg,[3.9],
tcc.pitch_system_mass,kg,[49879.94413078],
tcc.pitch_system_mass_cost_coeff,USD/kg,[22.1],
tcc.spinner_mass,kg,[4301.40282693],
tcc.spinner_mass_cost_coeff,USD/kg,[11.1],
tcc.hub_cost,USD,[84885.79687735],
tcc.pitch_system_cost,USD,[1102346.76529014],
tcc.spinner_cost,USD,[47745.57137895],
tcc.hub_assemblyCostMultiplier,,[0.],
tcc.hub_overheadCostMultiplier,,[0.],
tcc.hub_profitMultiplier,,[0.],
tcc.hub_transportMultiplier,,[0.],
tcc.blade_cost,USD,[616757.37968873],
tcc.hub_system_cost,USD,[1234978.13354644],
tcc.hub_system_mass_tcc,kg,[75946.93590062],
tcc.blade_number,Unavailable,3,
tcc.lss_mass,kg,[21455.50702769],
tcc.lss_mass_cost_coeff,USD/kg,[11.9],
tcc.main_bearing_mass,kg,[30785.64283173],
tcc.bearing_mass_cost_coeff,USD/kg,[4.5],
tcc.gearbox_mass,kg,[0.],
tcc.gearbox_mass_cost_coeff,USD/kg,[12.9],
tcc.hss_mass,kg,[0.],
tcc.hss_mass_cost_coeff,USD/kg,[6.8],
tcc.brake_mass,kg,[24299.40385917],
tcc.brake_mass_cost_coeff,USD/kg,[3.6254],
tcc.generator_mass,kg,[368839.40715181],
tcc.generator_mass_cost_coeff,USD/kg,[12.4],
tcc.generator_cost_external,USD,[5003334.96944369],
tcc.bedplate_mass,kg,[48338.89555328],
tcc.bedplate_mass_cost_coeff,USD/kg,[2.9],
tcc.yaw_mass,kg,[28279.92605502],
tcc.yaw_mass_cost_coeff,USD/kg,[8.3],
tcc.hvac_mass,kg,[9381.28122601],
tcc.hvac_mass_cost_coeff,USD/kg,[124.],
tcc.machine_rating,kW,[15000.],
tcc.controls_machine_rating_cost_coeff,USD/kW,[21.15],
tcc.converter_mass,kg,[11983.85],
tcc.converter_mass_cost_coeff,USD/kg,[18.8],
tcc.elec_connec_machine_rating_cost_coeff,USD/kW,[41.85],
tcc.cover_mass,kg,[20157.71670646],
tcc.cover_mass_cost_coeff,USD/kg,[5.7],
tcc.platforms_mass,kg,[48672.],
tcc.platforms_mass_cost_coeff,USD/kg,[17.1],
tcc.crane_cost,USD,[12000.],
tcc.crane,Unavailable,False,
tcc.transformer_mass,kg,[30635.],
tcc.transformer_mass_cost_coeff,USD/kg,[18.8],
tcc.lss_cost,USD,[255320.53362953],
tcc.main_bearing_cost,USD,[138535.39274281],
tcc.gearbox_cost,USD,[0.],
tcc.hss_cost,USD,[0.],
tcc.brake_cost,USD,[88095.05875105],
tcc.generator_cost,USD,[5003334.96944369],
tcc.bedplate_cost,USD,[140182.79710452],
tcc.yaw_system_cost,USD,[234723.38625664],
tcc.converter_cost,USD,[225296.38],
tcc.hvac_cost,USD,[1163278.87202524],
tcc.cover_cost,USD,[114898.98522682],
tcc.elec_cost,USD,[627750.],
tcc.controls_cost,USD,[317250.],
tcc.platforms_cost,USD,[832291.2],
tcc.transformer_cost,USD,[575938.],
tcc.nacelle_assemblyCostMultiplier,,[0.],
tcc.nacelle_overheadCostMultiplier,,[0.],
tcc.nacelle_profitMultiplier,,[0.],
