variables,units,values,description
towerse.t_full,m,"[0.055341  0.055341  0.055341  0.055341  0.055341  0.055341  0.055341
 0.055341  0.055341  0.054395  0.054395  0.054395  0.053449  0.053449
 0.053449  0.052479  0.052479  0.052479  0.051509  0.051509  0.051509
 0.050518  0.050518  0.050518  0.049527  0.049527  0.049527  0.048522
 0.048522  0.048522  0.047517  0.047517  0.047517  0.046517  0.046517
 0.046517  0.045517  0.045517  0.045517  0.044522  0.044522  0.044522
 0.043527  0.043527  0.043527  0.0428845 0.0428845 0.0428845 0.042242
 0.042242  0.042242  0.04165   0.04165   0.04165   0.041058  0.041058
 0.041058  0.040277  0.040277  0.040277  0.039496  0.039496  0.039496
 0.037976  0.037976  0.037976  0.036456  0.036456  0.036456  0.0351175
 0.0351175 0.0351175 0.033779  0.033779  0.033779  0.0329855 0.0329855
 0.0329855 0.032192  0.032192  0.032192  0.03145   0.03145   0.03145
 0.030708  0.030708  0.030708  0.0299045 0.0299045 0.0299045 0.029101
 0.029101  0.029101  0.028157  0.028157  0.028157  0.027213  0.027213
 0.027213  0.025611  0.025611  0.025611  0.024009  0.024009  0.024009
 0.0224175 0.0224175 0.0224175 0.020826  0.020826  0.020826  0.022412
 0.022412  0.022412  0.023998  0.023998  0.023998 ]",
towerse.cm.rho,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.]",
towerse.cm.outfitting_factor,,"[1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07
 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07
 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07
 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07
 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07
 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07
 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07
 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07
 1.07 1.07 1.07 1.07 1.07]",
towerse.cm.material_cost_rate,USD/kg,"[0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7
 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7
 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7
 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7
 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7
 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7
 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7]",
towerse.labor_cost_rate,USD/min,[0.98],
towerse.painting_cost_rate,USD/m**2,[30.],
towerse.tm.cylinder_mass,kg,"[2.16449412e+05 2.16449412e+05 2.16449412e+05 1.20249673e+04
 1.20249673e+04 1.20249673e+04 1.20249673e+04 1.20249673e+04
 1.20249673e+04 4.72821467e+00 4.72821467e+00 4.72821467e+00
 2.32274874e+04 2.32274874e+04 2.32274874e+04 4.56254766e+00
 4.56254766e+00 4.56254766e+00 2.23887819e+04 2.23887819e+04
 2.23887819e+04 4.39292327e+00 4.39292327e+00 4.39292327e+00
 2.15315792e+04 2.15315792e+04 2.15315792e+04 4.22020239e+00
 4.22020239e+00 4.22020239e+00 2.06619161e+04 2.06619161e+04
 2.06619161e+04 4.04663260e+00 4.04663260e+00 4.04663260e+00
 1.97962293e+04 1.97962293e+04 1.97962293e+04 3.87385874e+00
 3.87385874e+00 3.87385874e+00 1.89345240e+04 1.89345240e+04
 1.89345240e+04 3.73199363e+00 3.73199363e+00 3.73199363e+00
 1.83779123e+04 1.83779123e+04 1.83779123e+04 3.62501151e+00
 3.62501151e+00 3.62501151e+00 1.78649222e+04 1.78649222e+04
 1.78649222e+04 3.50599565e+01 3.50599565e+01 3.50599565e+01
 4.46632763e+04 4.46632763e+04 4.46632763e+04 3.30646402e+01
 3.30646402e+01 3.30646402e+01 4.11870878e+04 4.10849949e+04
 4.09829019e+04 3.03574740e+01 3.03574740e+01 3.03574740e+01
 3.76277395e+04 3.70103079e+04 3.63928764e+04 2.71281615e+01
 2.71281615e+01 2.71281615e+01 3.40230883e+04 3.32799448e+04
 3.25368013e+04 2.41928375e+01 2.41928375e+01 2.41928375e+01
 3.02913585e+04 2.94988010e+04 2.87062435e+04 2.12255113e+01
 2.12255113e+01 2.12255113e+01 2.64147252e+04 2.55766414e+04
 2.47385576e+04 1.81167349e+01 1.81167349e+01 1.81167349e+01
 2.24998820e+04 2.20045272e+04 2.15091724e+04 1.54076303e+01
 1.54076303e+01 1.54076303e+01 1.86938041e+04 1.85475207e+04
 1.84012374e+04 1.31772286e+01 1.31772286e+01 1.31772286e+01
 1.58364132e+04 1.56977014e+04 1.55589896e+04 1.28292596e+01
 1.28292596e+01 1.28292596e+01 1.69658071e+04 1.69035092e+04
 1.68412112e+04]",
towerse.tm.cylinder_cost,USD,[5657064.12587821],
towerse.tm.cylinder_center_of_mass,m,[8.88280775],
towerse.tm.cylinder_section_center_of_mass,m,"[-6.75000000e+01 -5.25000000e+01 -3.75000000e+01 -2.95833333e+01
 -2.87500000e+01 -2.79166667e+01 -2.70833333e+01 -2.62500000e+01
 -2.54166667e+01 -2.49998333e+01 -2.49995000e+01 -2.49991667e+01
 -2.41658333e+01 -2.24995000e+01 -2.08331667e+01 -1.99998333e+01
 -1.99995000e+01 -1.99991667e+01 -1.91658333e+01 -1.74995000e+01
 -1.58331667e+01 -1.49998333e+01 -1.49995000e+01 -1.49991667e+01
 -1.41658333e+01 -1.24995000e+01 -1.08331667e+01 -9.99983333e+00
 -9.99950000e+00 -9.99916667e+00 -9.16583333e+00 -7.49950000e+00
 -5.83316667e+00 -4.99983333e+00 -4.99950000e+00 -4.99916667e+00
 -4.16583333e+00 -2.49950000e+00 -8.33166667e-01  1.66666667e-04
  5.00000000e-04  8.33333333e-04  8.34166667e-01  2.50050000e+00
  4.16683333e+00  5.00016667e+00  5.00050000e+00  5.00083333e+00
  5.83416667e+00  7.50050000e+00  9.16683333e+00  1.00001667e+01
  1.00005000e+01  1.00008333e+01  1.08341667e+01  1.25005000e+01
  1.41668333e+01  1.50016667e+01  1.50050000e+01  1.50083333e+01
  1.71750000e+01  2.15050000e+01  2.58350000e+01  2.80016667e+01
  2.80050000e+01  2.80083333e+01  3.01741056e+01  3.45041034e+01
  3.88341011e+01  4.10016667e+01  4.10050000e+01  4.10083333e+01
  4.31690791e+01  4.74989803e+01  5.18288782e+01  5.40016667e+01
  5.40050000e+01  5.40083333e+01  5.61671186e+01  6.04969426e+01
  6.48267585e+01  6.70016667e+01  6.70050000e+01  6.70083333e+01
  6.91655590e+01  7.34953053e+01  7.78250377e+01  8.00016667e+01
  8.00050000e+01  8.00083333e+01  8.21635515e+01  8.64931764e+01
  9.08227758e+01  9.30016667e+01  9.30050000e+01  9.30083333e+01
  9.51670559e+01  9.94968771e+01  1.03826690e+02  1.06001667e+02
  1.06005000e+02  1.06008333e+02  1.08172176e+02  1.12502154e+02
  1.16832132e+02  1.19001667e+02  1.19005000e+02  1.19008333e+02
  1.21171839e+02  1.25501812e+02  1.29831783e+02  1.32001667e+02
  1.32005000e+02  1.32008333e+02  1.34071404e+02  1.38196733e+02
  1.42322062e+02]",
towerse.tm.cylinder_I_base,kg*m**2,"[2.1370896e+10 2.1370896e+10 4.6245688e+07 0.0000000e+00 0.0000000e+00
 0.0000000e+00]",
towerse.transition_piece_height,m,[15.],
towerse.transition_piece_mass,kg,[100000.],
towerse.transition_piece_cost,USD,[0.],
towerse.gravity_foundation_mass,kg,[0.],
towerse.rna_mass,kg,[964779.56018169],
towerse.rna_I,kg*m**2,"[3.80754777e+08 2.59235218e+08 2.40405586e+08 7.86101609e+02
 1.51000830e+07 1.70976441e+05]",
towerse.rna_cg,m,[-6.60331448 -0.09795122  4.53441798],
towerse.tower_mass,kg,[853493.35260216],
towerse.monopile_mass,kg,[1309947.64091787],
towerse.tower_center_of_mass,m,[9.16556065],
towerse.tower_I_base,kg*m**2,"[2.2180896e+10 2.2180896e+10 4.6245688e+07 0.0000000e+00 0.0000000e+00
 0.0000000e+00]",
towerse.wind.Uref,m/s,[20.00730215],
towerse.wind_reference_height,m,[150.],
towerse.wind.z,m,"[-7.50000000e+01 -6.00000000e+01 -4.50000000e+01 -3.00000000e+01
 -2.91666667e+01 -2.83333333e+01 -2.75000000e+01 -2.66666667e+01
 -2.58333333e+01 -2.50000000e+01 -2.49996667e+01 -2.49993333e+01
 -2.49990000e+01 -2.33326667e+01 -2.16663333e+01 -2.00000000e+01
 -1.99996667e+01 -1.99993333e+01 -1.99990000e+01 -1.83326667e+01
 -1.66663333e+01 -1.50000000e+01 -1.49996667e+01 -1.49993333e+01
 -1.49990000e+01 -1.33326667e+01 -1.16663333e+01 -1.00000000e+01
 -9.99966667e+00 -9.99933333e+00 -9.99900000e+00 -8.33266667e+00
 -6.66633333e+00 -5.00000000e+00 -4.99966667e+00 -4.99933333e+00
 -4.99900000e+00 -3.33266667e+00 -1.66633333e+00  0.00000000e+00
  3.33333333e-04  6.66666667e-04  1.00000000e-03  1.66733333e+00
  3.33366667e+00  5.00000000e+00  5.00033333e+00  5.00066667e+00
  5.00100000e+00  6.66733333e+00  8.33366667e+00  1.00000000e+01
  1.00003333e+01  1.00006667e+01  1.00010000e+01  1.16673333e+01
  1.33336667e+01  1.50000000e+01  1.50033333e+01  1.50066667e+01
  1.50100000e+01  1.93400000e+01  2.36700000e+01  2.80000000e+01
  2.80033333e+01  2.80066667e+01  2.80100000e+01  3.23400000e+01
  3.66700000e+01  4.10000000e+01  4.10033333e+01  4.10066667e+01
  4.10100000e+01  4.53400000e+01  4.96700000e+01  5.40000000e+01
  5.40033333e+01  5.40066667e+01  5.40100000e+01  5.83400000e+01
  6.26700000e+01  6.70000000e+01  6.70033333e+01  6.70066667e+01
  6.70100000e+01  7.13400000e+01  7.56700000e+01  8.00000000e+01
  8.00033333e+01  8.00066667e+01  8.00100000e+01  8.43400000e+01
  8.86700000e+01  9.30000000e+01  9.30033333e+01  9.30066667e+01
  9.30100000e+01  9.73400000e+01  1.01670000e+02  1.06000000e+02
  1.06003333e+02  1.06006667e+02  1.06010000e+02  1.10340000e+02
  1.14670000e+02  1.19000000e+02  1.19003333e+02  1.19006667e+02
  1.19010000e+02  1.23340000e+02  1.27670000e+02  1.32000000e+02
  1.32003333e+02  1.32006667e+02  1.32010000e+02  1.36135333e+02
  1.40260667e+02  1.44386000e+02]",
towerse.z0,m,[0.],
towerse.shearExp,,[0.12],
towerse.wind.windLoads.U,m/s,"[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          4.19568649  4.55959878
  4.78693554 11.66004621 12.67092267 13.30252183 13.30262825 13.30273466
 13.30284106 13.76993341 14.14353322 14.45631423 14.45637206 14.45642988
 14.4564877  14.72631793 14.96413202 15.17709075 15.17749543 15.17790003
 15.17830456 15.64704588 16.03102793 16.35748548 16.35771915 16.35795279
 16.35818641 16.64279952 16.8956494  17.12346469 17.12363174 17.12379878
 17.12396581 17.33146848 17.52220992 17.69884113 17.69897223 17.69910332
 17.69923441 17.86378778 18.01792368 18.16295705 18.16306549 18.16317392
 18.16328234 18.30027232 18.43013124 18.55360807 18.55370083 18.5537936
 18.55388636 18.67160328 18.784117   18.89189545 18.89197671 18.89205796
 18.89213921 18.99557922 19.09504642 19.19085321 19.19092563 19.19099804
 19.19107046 19.28348557 19.37276263 19.45912084 19.45918625 19.45925166
 19.45931706 19.54294695 19.62403197 19.70273207 19.70279177 19.70285147
 19.70291118 19.77580098 19.84677232 19.91592994]",
towerse.wind.d,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.          9.97533333  9.95066667  9.926       9.926       9.926
  9.926       9.765       9.604       9.443       9.443       9.443
  9.443       9.23966667  9.03633333  8.833       8.833       8.833
  8.833       8.60566667  8.37833333  8.151       8.151       8.151
  8.151       7.89733333  7.64366667  7.39        7.39        7.39
  7.39        7.22966667  7.06933333  6.909       6.909       6.909
  6.909       6.85533333  6.80166667  6.748       6.748       6.748
  6.748       6.68933333  6.63066667  6.572       6.572       6.572
  6.572       6.548       6.524       6.5       ]",
towerse.beta_wind,deg,[0.],
towerse.rho_air,kg/m**3,[1.225],
towerse.mu_air,kg/m/s,[1.81e-05],
towerse.cd_usr,,[-1.],
towerse.rho_water,kg/m**3,[1025.],
towerse.Uc,m/s,[0.],mean current speed
towerse.Hsig_wave,m,[4.52],
towerse.Tsig_wave,s,[9.45],
towerse.wind.waveLoads.U,m/s,"[0.         0.         0.         0.70923173 0.70984378 0.71168097
 0.71474648 0.71904559 0.72458574 0.73137647 0.73137944 0.73138241
 0.73138538 0.74876675 0.77131758 0.79919357 0.79919969 0.79920581
 0.79921193 0.8326089  0.87175417 0.916918   0.91692766 0.91693732
 0.91694697 0.96844508 1.0266293  1.09190133 1.09191512 1.09192892
 1.09194272 1.16475787 1.24561447 1.33507075 1.33508955 1.33510834
 1.33512714 1.43380643 1.54238468 1.6616115  0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",
towerse.wind.waveLoads.A,m/s**2,"[0.         0.         0.         0.4715592  0.47196614 0.47318766
 0.47522588 0.47808431 0.48176788 0.48628295 0.48628493 0.4862869
 0.48628887 0.49784553 0.51283929 0.53137368 0.53137775 0.53138182
 0.53138589 0.55359111 0.57961831 0.60964717 0.60965359 0.60966001
 0.60966643 0.64390687 0.68259282 0.72599136 0.72600054 0.72600971
 0.72601888 0.77443275 0.82819328 0.88767163 0.88768413 0.88769663
 0.88770912 0.95331974 1.02551204 1.10478444 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",
towerse.wind.waveLoads.p,N/m**2,"[     0.              0.              0.         311240.75625003
 302872.88348263 294521.76003879 286187.42926848 277869.9635048
 269569.46418878 261286.06204451 261282.75212484 261279.44220793
 261276.13229379 244764.62807079 228323.7970144  211955.76760966
 211952.50079895 211949.23399126 211945.96718658 195653.41670065
 179439.4529141  163307.77059605 163304.55212021 163301.33364783
 163298.11517891 147253.03050183 131299.35357016 115442.57616473
 115439.41426804 115436.25237548 115433.09048703  99679.43721825
  84035.72089152  68509.57324538  68506.47970533  68503.38617032
  68500.29264036  53100.23543208  37835.5096082   22716.363445
      0.              0.              0.              0.
      0.              0.              0.              0.
      0.              0.              0.              0.
      0.              0.              0.              0.
      0.              0.              0.              0.
      0.              0.              0.              0.
      0.              0.              0.              0.
      0.              0.              0.              0.
      0.              0.              0.              0.
      0.              0.              0.              0.
      0.              0.              0.              0.
      0.              0.              0.              0.
      0.              0.              0.              0.
      0.              0.              0.              0.
      0.              0.              0.              0.
      0.              0.              0.              0.
      0.              0.              0.              0.
      0.              0.              0.              0.
      0.              0.              0.              0.
      0.              0.        ]",
towerse.beta_wave,deg,[0.],
towerse.mu_water,kg/m/s,[0.0013351],
towerse.cm,,[0.],
towerse.wind.distLoads.windLoads_Px,N/m,"[   0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
   64.49948231   78.3981356    87.72682119  586.48253158  690.46547674
  759.88072418  759.89271863  759.90471247  759.91670572  813.55901335
  857.92410249  896.09190995  896.09905386  896.1061976   896.11334117
  929.80799232  960.105581    987.72256934  987.77549133  987.82840466
  987.88130934 1050.32777239 1103.21931573 1149.45167399 1149.48518849
 1149.51870009 1149.55220878 1187.75044229 1221.87962513 1252.72632407
 1252.75150355 1252.77668155 1252.80185807 1262.21018195 1268.46674419
 1272.00705152 1272.02638186 1272.04571134 1272.06503995 1267.15639509
 1260.02344829 1250.92453689 1250.93971293 1250.95488841 1250.97006335
 1236.58374188 1220.58327335 1203.128482   1203.14056181 1203.15264124
 1203.16472031 1180.45142304 1156.49609187 1131.38944507 1131.3990971
 1131.40874887 1131.41840038 1119.36590061 1106.45830914 1092.74774714
 1092.755881   1092.76401466 1092.77214814 1094.84264982 1096.45359871
 1097.63197467 1097.63924633 1097.64651784 1097.6537892  1097.62720519
 1097.20228618 1096.39971578 1096.40625693 1096.41279794 1096.41933884
 1100.51181181 1104.36545494 1107.99149891]",
towerse.wind.distLoads.windLoads_Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",
towerse.wind.distLoads.windLoads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",
towerse.wind.distLoads.windLoads_qdyn,N/m**2,"[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
  10.78231838  12.73383888  14.03528554  83.27346507  98.3382723
 108.3862158  108.38794993 108.38968398 108.39141794 116.13677793
 122.52421328 128.00332545 128.00434947 128.00537346 128.00639742
 132.82946943 137.15421381 141.08575114 141.09327508 141.10079775
 141.10831914 149.9584025  157.40873705 163.88499041 163.88967263
 163.89435442 163.89903579 169.65195016 174.84606829 179.59298883
 179.59649297 179.5999969  179.60350061 183.98262728 188.05455227
 191.86499862 191.867841   191.87068325 191.87352536 195.45788473
 198.845414   202.05946798 202.06188059 202.0642931  202.06670552
 205.12622976 208.04771423 210.84477805 210.84688646 210.84899481
 210.85110309 213.53512114 216.11636913 218.60352473 218.60540517
 218.60728555 218.60916588 221.00961833 223.33023873 225.57691877
 225.57862121 225.58032362 225.58202599 227.75984974 229.87365836
 231.92764771 231.92920687 231.930766   231.9323251  233.93014989
 235.87536137 237.77106115 237.77250218 237.77394317 237.77538414
 239.53791151 241.26030262 242.94461266]",
