variables,units,values,description
towerse.post.axial_stress,N/m**2,"[1.63815279e+08 1.58444842e+08 1.53050306e+08 1.64613054e+08
 1.58507575e+08 1.52386175e+08 1.64440538e+08 1.57480173e+08
 1.50512123e+08 1.61223826e+08 1.53338527e+08 1.45455009e+08
 1.55491180e+08 1.46540723e+08 1.37603281e+08 1.47962038e+08
 1.37663561e+08 1.27393057e+08 1.37616167e+08 1.25560137e+08
 1.13558458e+08 1.21649999e+08 1.07371023e+08 9.32183979e+07
 9.51124150e+07 7.95627198e+07 6.41111896e+07 5.43625582e+07
 4.08011975e+07 3.12699739e+07]",
towerse.post.shear_stress,N/m**2,"[ 3343889.77473674  3342519.17218853  3340670.1000003   3732819.58965305
  3730007.91117542  3726902.90024029  4197794.11217788  4193726.81723769
  4189411.10268788  4711461.46694267  4706094.54560404  4700495.85697983
  5317653.47965873  5310821.17700828  5303760.46055874  6103576.94833504
  6094939.71472984  6086066.7004066   7154541.74859906  7143561.18731508
  7132327.13827814  8543722.72036093  8529653.80552112  8515303.34271848
 10194850.28980808 10245911.54251524 10297474.93105286 11370259.94866494
 11614825.03043861 11871149.30664516]",
towerse.post.hoop_stress,N/m**2,"[ -1375.75750054  -3191.08040581  -3950.28609327  -5075.58914675
  -5617.84958413  -6090.38392293  -7356.97490819  -7791.75903917
  -8192.75632059  -9660.89573438 -10056.10767143 -10429.24868226
 -12234.39120071 -12617.22289928 -12983.35701428 -15392.2224284
 -15782.23872371 -16158.2962686  -19483.86314622 -19898.66910035
 -20300.88602313 -24865.6018661  -25322.06094559 -25766.49417761
 -31261.902694   -31572.35242901 -31865.04533929 -34801.45065353
 -34572.58856302 -34313.00795492]",
towerse.post.hoop_stress_euro,N/m**2,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]",
towerse.post.constr_stress,,"[0.63928145 0.61835347 0.59733031 0.64249579 0.61870376 0.59485093
 0.64195901 0.61484083 0.58769501 0.62959667 0.59888418 0.56818276
 0.60750236 0.57265822 0.53787263 0.57855292 0.53849487 0.49856234
 0.53891246 0.49209498 0.44553023 0.4779805  0.42274131 0.36812371
 0.37733686 0.31797979 0.25958895 0.22556129 0.17747623 0.14601102]",
towerse.post.constr_shell_buckling,,"[0.02292294 0.02190856 0.02089439 0.02268673 0.0216573  0.02062786
 0.02268075 0.02163046 0.02058014 0.02268601 0.02160926 0.02053247
 0.02385927 0.02270648 0.02155357 0.02619634 0.02492426 0.02365203
 0.03062057 0.02916054 0.02770034 0.03783978 0.03609188 0.03434383
 0.04481998 0.04290541 0.04099883 0.0460105  0.04410952 0.04225461]",
towerse.post.constr_global_buckling,,"[1.00079442 0.9634183  0.92612873 1.00248826 0.96126005 0.92018494
 1.00018076 0.95447539 0.90899419 0.98086009 0.93038415 0.8802117
 0.94887434 0.89293323 0.83738863 0.91035595 0.84744182 0.78504678
 0.86102324 0.78892902 0.71755118 0.78604214 0.70225852 0.6196451
 0.65633318 0.56868703 0.48176087 0.44384658 0.37318378 0.32376412]",
towerse.post.turbine_F,N,[0. 0. 0.],Total force on tower+rna
towerse.post.turbine_M,N*m,[0. 0. 0.],Total x-moment on tower+rna measured at base
tcons.constr_tower_f_NPmargin,,[-0.02194882],constraint on tower frequency such that ratio of 3P/f is above or below gamma with constraint <= 0
tcons.constr_tower_f_1Pmargin,,[-0.28507578],constraint on tower frequency such that ratio of 1P/f is above or below gamma with constraint <= 0
tcons.tip_deflection_ratio,,[1.03370439],
tcons.blade_tip_tower_clearance,m,[18.72635043],
landbosse.bos_capex,USD,[1.15558757e+08],Total BOS CAPEX not including commissioning or decommissioning.
landbosse.bos_capex_kW,USD/kW,[193.],Total BOS CAPEX per kW not including commissioning or decommissioning.
landbosse.total_capex,USD,[1.34048158e+08],Total BOS CAPEX including commissioning and decommissioning.
landbosse.total_capex_kW,USD/kW,[223.],Total BOS CAPEX per kW including commissioning and decommissioning.
landbosse.installation_capex,USD,[40002266.],Total foundation and erection installation cost.
landbosse.installation_capex_kW,USD,[67.],Total foundation and erection installation cost per kW.
landbosse.installation_time_months,,[12.],Total balance of system installation time (months).
landbosse.landbosse_costs_by_module_type_operation,Unavailable,"[{'Module': 'FoundationCost', 'Type of cost': 'Equipment rental', 'Cost / kW': 1.0907462890811206, 'Cost / project': 654447.7734486724, 'Cost / turbine': 5453.731445405603, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'FoundationCost', 'Type of cost': 'Labor', 'Cost / kW': 11.735051841492442, 'Cost / project': 7041031.104895465, 'Cost / turbine': 58675.25920746221, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'FoundationCost', 'Type of cost': 'Materials', 'Cost / kW': 20.09520891901826, 'Cost / project': 12057125.351410955, 'Cost / turbine': 100476.0445950913, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'FoundationCost', 'Type of cost': 'Mobilization', 'Cost / kW': 1.646050352479591, 'Cost / project': 987630.2114877547, 'Cost / turbine': 8230.251762397957, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'SitePreparationCost', 'Type of cost': 'Materials', 'Cost / kW': 5.476570135242568, 'Cost / project': 3285942.081145541, 'Cost / turbine': 27382.85067621284, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'SitePreparationCost', 'Type of cost': 'Equipment rental', 'Cost / kW': 3.0249317184701137, 'Cost / project': 1814959.031082068, 'Cost / turbine': 15124.658592350568, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'SitePreparationCost', 'Type of cost': 'Labor', 'Cost / kW': 3.2721485433158644, 'Cost / project': 1963289.1259895186, 'Cost / turbine': 16360.742716579321, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'SitePreparationCost', 'Type of cost': 'Other', 'Cost / kW': 2.86459986, 'Cost / project': 1718759.9160000002, 'Cost / turbine': 14322.999300000001, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'SitePreparationCost', 'Type of cost': 'Mobilization', 'Cost / kW': 0.38864554432410786, 'Cost / project': 233187.3265944647, 'Cost / turbine': 1943.2277216205393, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'SubstationCost', 'Type of cost': 'Other', 'Cost / kW': 16.911599000804763, 'Cost / project': 10146959.400482858, 'Cost / turbine': 84557.99500402382, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'GridConnectionCost', 'Type of cost': 'Other', 'Cost / kW': 6.794429688199228, 'Cost / project': 4076657.812919537, 'Cost / turbine': 33972.14844099614, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'CollectionCost', 'Type of cost': 'Equipment rental', 'Cost / kW': 4.4995824058955645, 'Cost / project': 2699749.4435373386, 'Cost / turbine': 22497.912029477822, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'CollectionCost', 'Type of cost': 'Labor', 'Cost / kW': 8.396861124129725, 'Cost / project': 5038116.674477834, 'Cost / turbine': 41984.30562064862, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'CollectionCost', 'Type of cost': 'Materials', 'Cost / kW': 31.87906207754761, 'Cost / project': 19127437.246528566, 'Cost / turbine': 159395.31038773805, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'CollectionCost', 'Type of cost': 'Mobilization', 'Cost / kW': 2.238775280378645, 'Cost / project': 1343265.1682271871, 'Cost / turbine': 11193.876401893225, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'DevelopmentCost', 'Type of cost': 'Equipment rental', 'Cost / kW': 0.0, 'Cost / project': 0.0, 'Cost / turbine': 0.0, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'DevelopmentCost', 'Type of cost': 'Labor', 'Cost / kW': 1.6666666666666667, 'Cost / project': 1000000.0, 'Cost / turbine': 8333.333333333334, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'DevelopmentCost', 'Type of cost': 'Materials', 'Cost / kW': 0.0, 'Cost / project': 0.0, 'Cost / turbine': 0.0, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'DevelopmentCost', 'Type of cost': 'Mobilization', 'Cost / kW': 0.0, 'Cost / project': 0.0, 'Cost / turbine': 0.0, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'DevelopmentCost', 'Type of cost': 'Other', 'Cost / kW': 0.0, 'Cost / project': 0.0, 'Cost / turbine': 0.0, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ErectionCost', 'Type of cost': 'Equipment rental', 'Cost / kW': 6.130945857678428, 'Cost / project': 3678567.514607057, 'Cost / turbine': 30654.72928839214, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ErectionCost', 'Type of cost': 'Fuel', 'Cost / kW': 0.189045, 'Cost / project': 113427.0, 'Cost / turbine': 945.225, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ErectionCost', 'Type of cost': 'Labor', 'Cost / kW': 21.827617384093614, 'Cost / project': 13096570.430456169, 'Cost / turbine': 109138.08692046808, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ErectionCost', 'Type of cost': 'Mobilization', 'Cost / kW': 3.957288666666667, 'Cost / project': 2374373.2, 'Cost / turbine': 19786.443333333336, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ErectionCost', 'Type of cost': 'Other', 'Cost / kW': 0.0, 'Cost / project': 0.0, 'Cost / turbine': 0.0, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ErectionCost', 'Type of cost': 'Materials', 'Cost / kW': 0.0, 'Cost / project': 0.0, 'Cost / turbine': 0.0, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ManagementCost', 'Type of cost': 'insurance', 'Cost / kW': 0.8628806275907159, 'Cost / project': 517728.37655442953, 'Cost / turbine': 4314.403137953579, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ManagementCost', 'Type of cost': 'Construction Permitting', 'Cost / kW': 1.0246744813747615, 'Cost / project': 614804.6888248569, 'Cost / turbine': 5123.372406873807, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ManagementCost', 'Type of cost': 'Project Management', 'Cost / kW': 3.982776508125, 'Cost / project': 2389665.904875, 'Cost / turbine': 19913.882540625, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ManagementCost', 'Type of cost': 'Bonding', 'Cost / kW': 1.5408582635548498, 'Cost / project': 924514.9581329098, 'Cost / turbine': 7704.2913177742485, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ManagementCost', 'Type of cost': 'Markup Contingency', 'Cost / kW': 20.06197459148414, 'Cost / project': 12037184.754890485, 'Cost / turbine': 100309.87295742071, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ManagementCost', 'Type of cost': 'Engineering Foundation and Collections System (includes met mast)', 'Cost / kW': 7.80445, 'Cost / project': 4682670.0, 'Cost / turbine': 39022.25, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ManagementCost', 'Type of cost': 'Site Facility', 'Cost / kW': 3.23625, 'Cost / project': 1941750.0, 'Cost / turbine': 16181.25, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}]","The costs by module, type and operation"
